id,customer_id,product_id,start_date,end_date,amount_invested,active
285868,339845,127593,2020-07-20,2024-05-28,67344.98,True
299488,310621,134032,2024-03-02,2024-06-03,53405.92,False
261524,338049,193560,2021-03-17,2021-05-08,34319.52,False
271518,371382,134155,2023-01-31,2023-12-01,73063.33,False
298765,300514,190583,2021-08-27,2023-05-29,78985.55,False
261687,359898,111201,2020-01-13,,83218.23,True
233272,338639,177216,2020-02-19,,77861.84,True
256300,335092,127374,2021-03-24,,98903.16,False
206161,334776,107534,2021-10-16,2023-01-12,19179.98,True
247948,385974,138738,2020-03-23,2022-01-05,30263.37,True
228223,346236,183869,2023-08-08,,84107.51,False
260697,317892,101982,2021-08-03,2022-06-23,47381.84,True
271398,370095,134053,2021-07-02,,50960.46,False
224723,375693,169276,2022-04-18,,7801.7,True
296985,337780,130896,2020-03-28,2020-11-08,1185.07,True
281926,336446,185070,2021-11-21,,36917.45,True
270718,326297,128411,2020-04-21,,65093.77,False
204503,305629,177468,2024-03-19,,46513.44,True
262924,308041,115792,2021-04-11,,47127.91,True
220932,379336,164583,2022-05-03,,80086.77,True
298887,346339,177705,2024-05-06,,47890.73,False
266027,321344,129019,2022-12-14,2022-12-14,35910.38,True
236841,354917,158198,2020-08-23,,41304.81,False
209779,354962,128601,2020-06-04,2021-10-24,39874.19,False
283265,304645,170949,2021-10-14,,46419.11,False
239480,309880,134097,2022-10-19,,38836.67,True
202543,390569,116093,2021-03-15,2021-07-24,80376.9,False
223621,381925,150414,2020-04-27,,69220.76,False
253550,332562,161064,2020-09-25,,60762.48,False
222889,391817,124124,2020-11-04,,17186.35,True
288014,356873,139774,2024-02-24,2024-06-22,89309.41,True
233374,372085,198381,2021-12-20,,58734.57,True
251812,309463,145466,2022-10-02,2022-12-08,45241.66,True
233778,341059,165447,2020-03-06,2023-01-03,50597.87,True
257357,317398,114215,2020-08-31,2022-02-15,68239.36,False
293670,345406,185833,2021-01-06,2021-10-16,30022.95,False
266509,365867,177051,2021-04-21,,67462.51,False
222900,321793,199924,2022-11-02,,16545.23,True
237653,370445,167883,2024-01-28,2024-02-12,70855.29,False
243133,360810,188125,2021-08-05,,46639.22,False
259484,363837,198874,2022-10-20,,72811.53,False
241410,352511,164282,2022-02-19,2023-09-15,95170.26,False
243324,314049,148226,2022-10-31,2023-03-15,23523.85,True
255546,336274,114040,2021-10-22,,20786.26,True
212496,324464,187286,2021-04-10,2023-11-24,99102.73,False
244459,327667,117512,2022-03-13,2023-01-12,94825.45,True
221545,361795,166303,2022-12-19,,87088.02,False
257836,312139,104716,2023-01-22,,58251.26,True
207839,332481,197459,2022-08-04,,8242.34,True
273102,312125,122370,2022-05-09,,37548.75,False
213745,329869,193739,2024-04-17,,17825.1,True
202582,380566,145167,2022-04-22,,25969.68,False
210369,334873,191049,2024-05-07,,76882.24,False
210264,343236,168942,2024-04-21,,15352.51,False
290292,319724,180199,2020-06-21,,49908.28,False
231733,368645,122688,2024-06-05,2024-06-11,58208.12,False
279007,379760,184144,2023-01-18,2024-05-05,36668.2,True
269439,336377,189365,2020-04-04,,87512.13,False
278370,361653,158768,2021-02-21,,55805.97,False
230622,309645,139592,2021-03-08,,6443.24,False
224983,359814,199193,2024-05-08,2024-06-16,52650.12,False
285392,350090,123627,2020-07-21,,13622.57,False
265106,399233,123423,2023-08-04,2024-04-17,35931.36,False
288169,378313,141015,2022-10-24,,90432.81,False
278924,300662,121089,2020-07-07,,12988.18,False
220901,336072,176831,2024-01-20,2024-06-17,15850.57,True
288342,398792,127745,2024-03-20,,63664.48,False
230359,304351,115987,2020-03-30,2021-07-09,58091.76,True
251399,305955,199536,2022-07-11,,75692.34,True
285534,327075,157078,2021-06-18,2022-05-04,48478.67,True
272808,368576,170254,2022-10-05,,93216.29,False
266559,381339,197907,2022-05-09,2022-11-30,72775.34,False
293959,311921,116372,2024-05-18,,45231.57,True
235146,315740,116174,2022-07-02,2022-11-21,38182.11,False
238296,397787,192473,2020-12-29,,15257.56,True
224312,318027,152600,2023-01-15,2023-10-29,99328.05,True
206526,385157,141566,2023-07-21,2024-02-24,50314.03,False
290084,324134,166054,2021-03-19,2024-01-27,24104.47,True
250915,337604,175049,2022-12-17,,18606.85,True
225822,355571,119928,2021-07-05,,36273.63,False
248995,366051,197127,2021-02-26,2021-10-17,77487.2,True
210208,307748,102928,2024-03-23,2024-04-06,80202.72,False
214075,388168,179908,2021-08-13,2022-08-25,49430.33,False
215856,319865,110409,2022-11-28,,3270.16,True
233919,332012,105234,2023-10-07,,96018.82,False
208611,336579,168722,2023-04-04,2024-03-31,44325.33,False
217314,328085,146578,2024-05-05,2024-05-14,58758.81,True
281623,371787,193044,2021-10-08,,92464.43,True
238417,335304,147700,2024-05-12,2024-05-16,67212.91,False
245134,373225,186866,2022-08-01,2023-04-15,92745.72,True
214526,352507,186696,2021-08-23,2022-01-27,66227.02,True
268022,321032,183153,2024-04-04,2024-05-05,56156.93,True
218466,330110,177831,2021-10-21,,84743.25,False
220045,302010,142370,2024-04-02,,62296.56,True
218266,351053,120960,2022-12-30,2024-04-27,22682.6,False
281295,324830,186653,2022-08-14,2023-07-14,19739.53,False
267272,358909,105025,2023-09-03,,36902.02,True
294820,382318,185852,2024-01-12,2024-05-01,83706.56,True
209264,375210,119935,2022-09-27,2024-03-16,49034.21,True
255873,344125,174400,2020-02-07,,29692.42,False
285810,330810,181193,2022-06-15,,56058.92,False
271661,365568,108592,2020-12-27,2021-09-30,90886.57,False
263992,320090,198214,2022-07-05,2023-07-31,37515.38,True
223394,317248,105102,2022-08-19,,69692.02,True
215938,329450,185162,2020-03-07,2024-02-29,46249.74,False
215484,396208,135021,2022-08-04,,26041.54,False
247783,390336,176381,2021-07-15,2024-01-19,34166.76,False
278575,312759,128551,2023-09-04,2024-06-28,88540.89,True
245113,385902,114716,2024-06-16,,71156.37,False
280432,308916,148693,2021-12-26,2023-08-30,8551.48,False
222752,337222,111380,2022-05-13,,8523.24,True
209950,360798,173792,2021-01-24,,19938.97,False
275011,395240,180143,2023-06-21,,23736.26,True
264070,365074,124807,2020-11-01,2022-02-02,76001.13,True
252304,329787,127348,2020-04-06,,66631.89,True
284493,391699,187030,2020-01-12,2023-01-31,65211.23,True
263427,346535,116345,2022-12-13,2023-07-01,45498.88,False
299014,359809,193641,2022-03-23,2023-07-02,56037.48,False
279897,364931,191593,2024-01-15,,37302.81,False
295606,324364,192338,2020-01-06,,75253.5,True
295787,342923,185009,2020-06-09,2022-07-30,40559.7,True
261368,329176,109567,2022-09-12,2023-02-10,74592.06,False
251699,323235,150296,2023-06-20,,2534.9,True
246317,366929,169586,2020-11-25,2023-06-30,61622.86,False
204209,383588,135756,2024-03-07,,13142.63,True
294338,379000,128102,2023-07-21,,65985.77,True
224431,342546,190732,2023-10-26,2024-05-11,12710.02,True
256281,398950,142069,2020-05-05,2024-02-26,99999.51,False
241035,323400,152043,2023-10-05,,77990.79,False
288261,313661,182218,2023-08-29,2024-03-18,28789.7,True
270409,376070,125127,2024-02-01,2024-02-24,24620.12,False
236821,335242,116564,2020-04-18,2024-04-06,83648.71,False
274036,360935,158943,2020-09-14,,41654.63,False
289450,357588,162313,2023-03-25,,42645.17,False
283521,378215,119997,2020-02-12,2020-12-28,41398.38,True
264530,391472,198700,2020-10-19,,97200.18,False
274179,318813,191639,2022-09-14,,60714.12,True
280487,357527,119561,2020-08-24,2021-03-31,73683.51,True
275977,302086,137540,2022-07-04,,48323.7,True
209520,342315,189197,2021-07-15,,78105.48,True
271348,368554,142301,2021-10-18,2024-05-15,13841.57,True
291742,374339,115129,2023-08-18,2024-03-25,42112.14,False
268282,395335,107392,2024-01-25,,91486.64,False
262960,321399,162577,2021-11-14,,67456.11,True
272849,393878,163018,2022-12-23,,38338.44,False
228595,369425,158046,2021-01-27,,10232.15,True
248724,335152,129908,2022-05-24,,41867.28,True
266732,337063,112758,2022-07-01,,76359.04,False
291153,361870,185374,2022-05-06,2023-11-10,69636.98,True
266534,380317,142446,2022-08-18,2023-03-18,58668.23,False
225353,306990,129406,2023-09-17,2024-06-29,98536.52,False
213516,354590,187298,2020-09-19,2022-10-08,84870.29,True
270909,329320,126667,2022-04-28,,94163.71,False
287826,326753,151717,2021-01-02,2022-08-31,24480.65,True
275507,378051,181167,2021-04-13,,40308.76,True
286594,357116,110277,2023-11-01,,17818.8,False
274695,325613,108768,2020-02-15,2021-05-29,96137.21,False
214666,349193,120776,2022-01-28,2023-05-16,38832.18,False
256976,322782,187479,2020-10-22,2024-02-11,95518.09,False
297445,337841,181411,2021-01-10,,81449.68,False
278945,335353,145405,2023-07-25,,99582.86,False
263108,330780,116012,2020-12-28,2021-05-22,72320.85,True
254238,337682,106207,2023-10-12,2023-11-20,29716.12,True
212896,383458,182517,2021-08-10,,94544.46,False
254980,316833,133852,2020-05-08,2023-11-24,56532.19,False
231101,315019,130139,2021-12-17,,19179.44,True
221098,381189,194654,2020-03-06,2020-03-13,45645.56,False
222970,374563,177160,2020-04-11,,23101.48,False
265571,360645,181945,2020-11-21,2022-03-08,10081.31,False
257262,356606,147710,2023-11-27,2024-01-22,42448.18,True
224221,353533,147333,2021-03-11,2024-01-24,9253.63,True
248050,352503,164317,2021-09-24,,48606.51,False
239199,347849,176672,2022-06-18,,65440.87,False
214094,334342,151861,2023-02-13,2024-02-05,51870.83,True
253453,394227,143558,2024-03-26,2024-05-30,93781.6,False
232990,378738,109035,2020-06-26,,14865.55,False
279987,304819,193852,2023-11-09,,60992.43,True
281702,336823,117003,2022-02-17,,6471.52,True
237759,319755,173657,2021-01-21,2022-07-05,55673.3,True
272644,366432,124326,2021-04-20,2021-08-18,46618.32,False
275170,374641,170080,2023-08-27,,76809.81,True
224318,388165,171068,2021-12-05,,95413.0,True
283363,370858,195660,2021-06-02,2023-06-09,5548.83,True
240596,366922,192308,2022-08-14,2024-01-13,53441.7,True
265823,368294,172063,2021-10-14,2021-12-02,57754.78,False
252218,355796,103246,2020-11-10,,95004.19,False
211575,300797,110022,2024-04-12,,98975.07,False
223580,363577,102610,2022-02-06,,86595.45,False
220404,393040,144175,2022-08-02,2023-04-17,2928.75,True
258788,329249,102542,2024-03-02,2024-05-24,84918.34,False
279448,315184,112265,2022-03-29,,27035.15,False
239878,386566,115862,2024-02-21,2024-03-08,74584.8,False
251875,360419,187001,2023-09-18,,41861.28,True
268878,346882,116972,2021-12-06,2024-04-12,63081.9,False
228800,386620,142620,2024-04-15,2024-06-14,58087.85,True
260055,351235,187355,2020-12-14,,29067.58,False
222221,328068,159842,2023-07-12,2024-03-09,61619.46,True
200967,371096,168162,2020-11-08,2024-02-01,78706.05,False
233824,325326,166556,2024-01-14,,23708.36,False
280764,353974,102466,2022-04-08,,66443.08,False
258195,328890,136690,2020-12-02,2020-12-11,6507.6,True
219423,348416,150275,2020-01-13,2023-06-07,20956.11,False
213385,303653,130532,2024-06-28,,96212.51,True
218702,396046,199131,2021-07-03,,78810.32,True
228851,354100,103167,2021-07-24,2021-10-20,53544.18,False
213979,311945,145132,2020-12-15,,59463.28,True
283255,343151,147369,2023-01-27,2024-05-28,99814.3,False
209238,393157,198310,2020-10-04,2022-03-28,90061.44,True
239708,319591,101109,2022-10-11,,12020.7,True
229107,396218,139774,2021-01-31,2024-02-14,28640.29,False
281550,305969,178896,2022-07-16,2022-12-05,20268.98,False
242357,348241,100862,2020-03-19,,4405.59,False
201823,374523,199844,2021-07-29,,72238.71,False
248604,344205,102527,2021-09-03,,37687.57,True
224459,328600,134984,2023-04-06,,42158.51,False
278368,365932,132112,2022-10-16,2023-09-24,94489.41,False
274990,352723,195564,2021-03-29,2023-08-11,68171.17,True
277899,391773,144075,2022-07-15,,94448.36,False
230900,371384,186774,2024-05-02,,78306.74,True
249064,356586,103351,2023-06-10,,60473.33,True
284657,358854,165117,2023-09-01,2023-09-28,72989.68,False
208851,367737,109572,2023-08-12,,61534.06,False
223560,386843,146922,2020-08-14,2023-07-19,97533.71,True
249999,331558,162164,2023-04-21,2023-07-26,37042.52,True
283068,377727,155660,2023-02-18,,70302.15,False
259774,336660,105282,2023-08-16,2024-05-23,54806.88,False
226227,361008,148420,2022-01-22,,73455.56,True
266251,330272,143067,2022-03-16,2022-08-23,46657.5,False
259970,325876,169623,2020-07-06,,15733.56,False
263391,378173,101170,2020-03-09,2022-05-30,89510.21,True
220647,367388,145578,2021-08-13,2024-05-02,6148.07,True
272107,370620,180093,2024-02-05,,41062.47,True
241457,386310,186106,2021-04-11,2022-11-06,30046.04,True
275483,393987,128602,2020-05-04,,98463.02,True
269183,336769,123975,2023-10-18,2024-01-07,62314.18,False
252008,369149,144655,2023-02-08,2023-07-19,96833.06,False
214879,359342,166627,2021-07-31,2023-01-07,9630.47,True
205686,394745,150374,2022-09-02,2023-07-23,71509.67,False
248150,329375,168486,2022-02-26,,48687.5,False
243708,350236,104376,2022-08-13,,62230.76,True
205238,363845,112659,2023-10-19,2024-01-06,1142.53,True
222550,360641,124311,2021-02-28,,86647.82,False
239741,312729,105611,2021-09-21,2022-05-03,81383.74,True
229541,346841,114101,2023-08-29,,36793.32,False
241513,393224,135207,2020-08-04,,34455.04,False
224356,349524,115500,2023-01-31,2024-02-02,66208.02,True
258832,305074,100098,2022-02-20,,88599.66,True
264431,322125,129686,2023-01-03,,37912.07,True
207222,371168,150792,2021-02-21,2023-12-03,33977.11,True
205681,391037,118733,2021-06-28,2023-03-15,54606.06,True
232766,353180,100045,2021-04-23,,25625.65,True
286935,372803,188398,2022-09-04,2024-05-01,72766.16,True
290264,347276,109670,2020-05-29,2022-08-26,66608.23,False
275810,372054,110107,2022-10-12,2023-04-23,90994.91,True
267644,369787,177577,2023-01-17,2023-05-15,80503.22,False
223551,381021,193444,2023-06-14,,45419.73,False
217711,397008,145455,2020-06-28,,11467.14,False
240376,308424,165775,2021-06-05,,56864.51,False
296321,336334,183859,2021-08-28,,61128.84,False
226855,339193,113433,2024-02-03,,95659.18,True
274048,306952,168270,2020-01-19,,41192.56,False
253699,375528,149896,2021-02-26,2023-01-08,39076.06,True
274257,398505,144871,2021-03-20,,35611.6,False
279391,317083,188761,2022-02-20,2024-03-17,94822.66,False
202216,336467,114137,2020-03-21,,95259.43,False
284036,364532,137981,2021-06-27,,85156.41,False
251595,307687,104856,2022-12-04,2023-02-05,10928.4,False
218164,371233,116526,2022-06-11,2023-09-06,4652.95,False
262183,314368,115770,2022-08-20,2022-12-21,14011.68,True
291455,390255,155165,2020-02-01,,3545.1,True
227430,323342,118927,2021-05-02,2022-07-29,97409.82,True
233049,310405,122961,2023-07-17,2023-10-24,40085.65,True
203713,355318,147745,2020-11-05,,92361.27,False
221522,351984,102096,2023-08-07,2023-08-13,46764.9,False
274088,399155,167001,2022-02-16,2022-06-03,12756.21,True
226675,361385,158452,2021-07-11,,72121.03,True
214437,319508,109291,2022-04-27,,36936.28,True
201806,396871,165418,2020-06-06,2023-11-29,32210.99,False
297749,375853,189571,2022-03-06,,39269.59,True
269439,329792,118206,2023-05-24,,41376.76,True
298837,341685,187857,2024-04-06,,99778.5,False
255258,324764,169477,2021-08-07,,83877.25,True
298614,337453,178641,2023-03-15,2023-11-04,25964.93,True
289064,337236,151601,2020-01-31,,81476.26,False
264025,342829,187891,2021-02-14,2022-01-12,51456.84,False
269794,358477,163686,2023-05-03,,42970.98,True
243800,346343,190947,2020-12-15,2021-10-24,99516.26,False
231120,375683,157889,2022-07-26,,70616.06,False
283804,374994,121816,2021-12-13,2023-08-25,59305.13,False
212740,311585,134390,2020-04-19,,63360.1,False
227818,383576,121961,2020-10-18,2021-03-11,20235.46,False
256459,346117,160212,2024-05-10,2024-05-11,26187.63,False
298454,383931,107446,2022-04-14,2022-07-30,8513.14,False
219962,335115,136985,2020-04-17,,95689.23,False
272714,318241,126989,2022-02-14,,24511.4,True
243256,361147,126476,2022-04-08,,78967.73,True
270626,399647,197586,2021-12-24,2022-10-21,89230.42,False
293379,392910,181681,2022-06-19,2023-10-28,34870.03,False
280051,327878,173771,2021-01-25,2024-02-15,37515.12,True
266328,341925,119760,2020-08-23,,58614.32,True
221844,337445,174684,2022-08-16,,43067.43,False
241623,309125,188821,2024-06-22,2024-06-25,18822.49,False
265308,334001,110094,2022-10-26,2023-11-23,57663.55,True
200743,394906,190768,2020-08-15,,25156.08,True
205465,316061,127473,2020-03-31,,30872.22,False
209661,374938,111538,2020-05-25,2023-01-14,57077.94,False
226193,312040,112525,2024-01-04,2024-06-11,41775.41,True
274326,366093,175536,2021-07-21,2023-09-14,38486.89,True
247590,321789,148479,2022-08-22,,4616.53,True
275370,365175,180418,2020-03-21,2024-06-14,93109.99,True
279199,372525,158068,2020-08-16,,88727.91,False
216623,349106,168659,2022-12-16,,70259.75,True
213625,303647,143959,2022-11-09,2024-04-13,3391.49,False
269326,300216,151973,2022-07-05,,72874.2,True
238574,319945,139081,2021-06-30,2021-08-05,17138.53,True
285239,302297,172319,2020-03-19,,52674.04,True
269026,367352,168594,2021-04-13,,77771.43,True
283536,396912,168467,2020-11-14,,36325.52,True
249772,301124,159272,2020-02-13,,73378.0,False
200398,341053,163312,2020-09-30,,27552.86,True
240755,351985,187067,2022-11-04,2023-02-02,12482.38,False
209956,325280,191180,2020-07-15,,2538.54,True
274513,324533,139662,2020-08-18,,50654.71,True
215396,369510,183475,2022-05-17,2023-02-03,65247.42,False
237820,363878,189148,2023-02-18,,92717.87,True
236013,368393,163423,2022-04-06,,22642.9,False
293711,353490,109845,2021-05-12,,33391.18,False
290491,351162,106178,2023-06-06,2024-06-19,67518.03,False
243641,354143,135426,2020-03-06,,86668.69,False
246213,386109,123675,2021-04-10,,24121.79,False
225426,380682,153759,2023-11-19,,79326.31,True
290135,352439,120174,2023-09-18,2023-09-29,15634.81,False
202786,398932,169506,2024-06-21,2024-06-24,23789.29,True
251694,324118,119504,2021-01-20,2023-06-21,27281.47,False
234827,322052,171642,2022-09-18,2024-04-02,19746.35,False
220154,341967,107154,2022-06-11,2024-04-15,36584.18,False
273095,308805,121129,2021-03-13,,29775.81,False
208435,338431,145626,2021-06-12,,54542.77,False
288861,323688,143921,2020-07-16,,75732.32,True
241510,389767,123740,2024-07-01,2024-07-04,13451.62,True
210424,381562,132382,2021-10-09,,99882.09,False
299029,355743,190211,2021-06-21,2024-04-20,36258.33,True
204521,301972,156153,2021-01-11,2024-03-04,58881.07,False
255355,329856,106355,2023-03-18,2023-06-21,4466.59,True
229944,348028,169422,2021-12-28,2024-06-29,65515.23,True
215797,392344,126797,2021-11-09,,9434.5,True
291068,308125,148105,2021-05-26,2022-03-19,24486.19,True
233569,356024,145679,2022-12-20,2024-03-03,89743.71,False
255963,311559,146047,2023-01-03,2023-03-13,5981.97,False
293921,308215,108344,2022-07-28,,77639.65,False
202985,344169,129492,2023-06-14,2023-08-01,89792.33,True
203468,333661,164011,2023-05-01,,72575.37,True
267040,358120,108310,2023-04-12,2024-04-01,80698.16,False
287418,359524,164355,2021-07-18,,58936.92,True
233502,392769,106448,2021-01-24,2024-04-01,30685.84,True
286956,363187,193560,2021-01-17,2024-01-08,97200.64,True
272085,303197,130493,2021-10-08,,82141.25,True
279814,363878,132856,2020-10-14,2022-08-13,28865.26,True
224650,357177,182467,2020-07-08,,79205.15,False
241178,378597,185953,2023-12-07,,42682.97,True
239565,336649,190110,2020-10-03,,88528.4,False
238775,366762,179476,2023-03-16,,3087.88,True
276840,326594,163377,2023-11-25,,35064.79,False
299056,397139,165051,2021-07-28,,97548.54,True
229760,302047,109426,2022-10-16,2024-02-22,71907.57,True
223420,391136,114700,2023-02-12,2023-04-20,68558.99,True
247554,398714,168434,2021-08-22,2023-02-09,96198.61,False
215014,387770,178136,2020-05-31,,54881.62,True
288034,339023,120349,2024-01-13,2024-05-14,43329.38,False
251681,364035,150134,2020-03-15,2020-09-08,28753.47,False
280649,364981,141023,2024-06-29,,82269.6,True
235171,311107,151219,2022-03-08,2023-07-10,15606.48,False
275368,350409,102521,2022-02-05,,55114.37,False
243084,332796,134971,2022-11-22,2024-01-27,44301.94,False
280836,344124,188327,2024-06-18,2024-06-19,39321.7,True
295327,345031,116456,2021-11-07,2022-12-29,41118.29,True
213244,345777,167716,2021-03-27,2023-04-03,26777.08,False
207528,386790,150005,2020-12-23,2024-04-12,4924.89,True
232914,364193,123631,2022-01-07,2022-07-18,82922.56,True
291867,313769,151326,2021-12-29,2022-01-20,89492.56,True
207037,384849,189700,2020-04-21,,86147.83,False
212554,321771,179368,2024-04-26,2024-06-29,21471.67,False
236017,342603,191676,2022-06-08,,66746.29,True
205688,303982,149430,2022-09-28,2024-03-13,19582.16,False
289783,367753,197409,2022-12-14,,51537.14,True
293496,316877,169764,2021-05-07,,96410.9,True
273079,317493,170572,2020-12-26,,95212.98,False
297254,342654,160675,2022-09-06,2022-12-28,51937.35,True
267836,349311,160455,2022-11-11,2023-03-05,27013.4,False
285309,367005,192373,2021-09-08,,88337.59,True
274548,336251,175497,2020-12-27,,9290.0,True
202565,388573,157060,2020-05-07,2023-02-06,35621.69,True
207323,393923,149194,2023-08-30,2024-01-24,12782.5,False
286350,317567,182772,2024-07-01,,15714.65,False
292191,312111,128721,2020-12-26,2023-06-28,83442.02,False
202228,318912,143883,2020-06-25,,5417.29,True
265128,392678,124443,2021-05-10,2024-06-09,19327.73,False
271363,310960,115768,2022-05-12,,94327.84,True
279435,341661,121447,2021-10-07,,28052.95,False
209191,363123,140211,2021-01-31,,69905.34,True
251607,354380,187053,2022-06-19,2023-09-07,40699.14,False
254174,364391,187024,2023-08-14,,50452.86,True
290333,358272,158225,2024-03-12,,39682.77,True
231376,314055,131020,2022-09-22,2023-07-09,29781.84,False
259522,361988,106749,2023-08-11,2024-01-22,11403.75,True
294941,313098,144629,2023-08-08,,17315.67,True
217490,342220,170123,2020-06-24,2024-05-09,62049.07,False
230759,398229,138447,2022-03-19,,44694.92,False
244496,313876,163520,2021-11-10,,87912.73,False
260635,358589,161687,2021-06-21,,89551.81,False
218740,320903,153443,2022-09-30,2023-10-28,67257.0,False
209661,320845,174013,2021-05-02,,98903.06,True
287783,345765,166175,2023-07-03,2023-09-03,52691.93,True
258104,330156,149573,2020-01-28,2024-05-13,8929.28,True
279080,306243,134536,2022-11-26,2024-05-04,74426.25,False
293378,382621,161128,2023-07-14,,43560.47,False
292819,371820,109229,2021-09-07,2021-09-12,85739.27,True
242494,399027,109396,2023-11-17,2023-12-25,65005.44,True
242440,333410,113935,2020-07-26,2021-10-20,74755.77,True
270690,361388,190265,2023-08-06,,82124.34,True
241867,326334,175275,2021-06-28,2024-05-21,13934.95,True
232472,331194,139475,2022-02-23,2023-04-03,37971.01,False
252314,325383,177114,2021-08-09,2024-03-28,84624.88,True
222454,313091,118002,2022-06-28,2024-03-21,34880.14,False
235187,378052,149066,2024-01-21,,52182.54,False
244099,312356,164205,2023-05-02,2024-04-02,95442.56,False
292092,399288,140211,2023-07-03,2023-09-14,35353.24,True
204164,324367,189805,2022-08-18,,91104.59,False
236285,366305,160768,2022-02-03,2022-08-04,38784.92,True
225028,395804,173513,2021-11-30,,49222.35,True
227757,376521,196360,2022-11-10,,90556.75,False
284277,332985,180149,2023-02-27,,36504.61,True
290969,301098,142428,2022-01-18,,96325.5,False
224488,343282,147066,2022-09-24,,38619.48,False
203667,365768,127038,2020-02-12,2022-01-09,86842.11,False
217167,399325,104857,2021-02-17,,23108.87,False
218421,307327,148293,2021-04-15,2022-10-02,19248.18,False
255658,356646,126876,2022-12-25,,12450.38,False
242209,394412,116357,2020-01-13,2021-03-15,72237.22,True
232638,369343,142145,2023-06-05,2023-11-29,18367.22,False
250182,348552,131281,2020-12-24,2021-10-08,63127.03,False
297654,316715,156935,2024-03-10,,61639.32,True
221380,349594,135599,2023-05-28,,13516.9,True
231179,330385,191684,2021-01-14,,67272.06,True
202717,354529,150164,2024-04-30,,23557.05,False
224275,337375,132746,2022-12-22,,90265.53,True
212739,360076,141444,2020-07-20,,42614.91,False
203405,366320,117545,2024-05-06,,58483.47,True
286379,371041,140442,2022-04-07,,31703.25,False
276075,355401,136544,2021-11-12,2022-06-13,1919.76,False
257289,377011,108471,2023-05-27,,82044.96,False
225483,389789,132405,2021-08-16,,58793.86,True
224606,317154,160085,2024-05-16,2024-06-17,19521.61,True
292022,336819,105406,2022-04-30,,77618.37,False
249034,340453,177150,2021-01-22,,51610.68,True
221194,302431,164915,2024-06-15,2024-06-29,74744.0,True
220781,394132,151358,2024-05-01,,84517.28,False
253423,395879,132251,2023-07-16,2024-07-01,89349.06,False
212753,380160,198575,2022-06-10,,13231.4,False
243895,381735,106476,2020-05-06,2021-03-30,31767.7,True
242960,356072,103710,2022-01-06,,20620.29,True
262776,311383,114774,2023-01-12,,14124.87,False
229063,331530,192241,2022-03-22,2023-07-26,20803.77,True
276204,343425,128730,2023-06-02,2023-10-21,49624.89,True
288410,380983,187670,2024-06-30,2024-07-04,30976.07,True
297778,302958,174372,2022-12-23,,47308.46,True
295230,365548,126651,2022-01-14,2022-10-15,71697.76,False
247181,366559,104528,2023-06-15,,97103.68,True
228805,362920,151382,2024-04-02,,48790.06,True
212808,304227,171867,2024-07-04,,56398.18,True
237396,390889,124934,2020-02-08,2024-04-26,33198.07,False
266087,355124,112632,2020-12-02,,65121.62,True
277829,350228,185235,2020-08-26,2024-01-11,63255.15,True
299497,365106,133372,2022-08-31,,36503.41,False
226293,336635,111795,2024-01-01,2024-05-27,46288.49,True
203241,336484,164211,2020-10-13,,87899.12,False
214330,330152,140337,2024-01-21,2024-02-26,63044.99,False
255897,322064,128659,2022-12-24,,68292.34,True
296203,311983,160966,2020-12-02,2024-02-01,17672.64,True
275343,353596,188962,2020-08-10,2022-10-23,54481.3,False
278091,354313,155301,2022-08-02,,61152.38,True
205080,397200,121593,2020-04-17,2020-05-22,94786.45,True
272528,366917,147254,2022-09-23,,70557.98,False
282314,333687,108132,2024-05-29,2024-06-20,37814.48,True
256913,374458,141652,2021-12-20,2022-07-24,55656.55,False
248229,319923,132274,2023-05-16,2024-06-19,4973.73,True
204481,393687,100088,2021-07-26,,67551.32,True
202323,308363,120135,2021-11-13,2022-03-13,51600.38,True
225052,309400,153185,2020-05-18,,53649.88,False
277194,305082,123404,2023-01-27,,32728.13,True
288391,353588,141788,2023-01-17,2023-05-22,81995.93,True
208694,321627,137245,2023-05-22,,22693.45,False
274105,377171,169912,2024-01-04,2024-01-08,75637.6,True
267630,348257,143073,2021-06-16,2022-09-22,78739.31,True
284353,398953,189848,2021-08-25,,65174.6,False
216808,314608,137999,2023-08-16,2023-10-03,22871.55,True
299148,349346,142943,2024-02-26,2024-03-03,98238.23,False
294463,339788,168439,2021-12-28,,31245.32,False
285444,353662,170340,2021-02-10,,75699.24,False
273790,339598,136133,2022-12-08,,74369.04,True
293489,345743,154244,2020-08-24,2023-01-24,40558.59,True
206478,360044,166225,2022-08-03,,50273.39,False
282753,361632,110168,2021-03-28,,1219.56,False
200329,370926,143015,2024-05-29,2024-06-07,61188.86,False
269769,378326,153329,2020-02-24,2024-06-28,54620.06,False
201005,302387,137563,2021-09-02,,48697.27,False
228720,347449,100562,2022-01-23,2022-03-07,52689.28,True
233462,335861,158170,2023-08-12,,63032.61,False
241584,375616,185201,2023-07-15,,37486.9,True
251420,391505,158528,2021-12-20,2023-08-13,5510.78,False
224732,372823,118613,2024-05-30,2024-06-08,21466.43,True
215400,362100,160900,2022-02-21,2023-06-19,40050.64,True
279653,337232,154266,2021-12-03,,32797.44,True
232534,358234,114337,2024-05-21,,33678.25,True
258791,343251,111446,2022-08-10,2023-11-26,31955.86,False
275467,367787,126886,2023-08-31,,83863.51,True
285038,353937,141919,2020-10-10,,32130.84,True
240109,341184,154845,2022-07-01,,35022.53,False
